lat_bin_center,lon_bin_center,fishing_days,fishing_hours,fishing_kwh
-46.125,-61.875,20,107.88513888888892,138770.0075269603
-49.375,-66.375,3,11.221944444444446,12736.888104323432
-41.875,-61.125,17,155.3348611111112,209015.13655871263
-46.875,-62.375,2,3.121944444444444,5605.432593231756
-46.375,-61.125,14,65.48125000000002,77253.88898583646
-44.625,-60.625,2,15.570277777777779,21505.83567432357
-46.125,-63.375,4,19.211527777777782,29493.45513341162
-44.625,-60.875,5,16.697222222222223,19823.622111358727
-46.125,-66.375,14,24.655138888888903,17314.131936449798
-46.625,-66.625,25,90.48152777777776,66335.41906351682
-45.375,-66.875,1,0.622361111111111,483.41134193787565
-48.125,-61.375,3,13.394444444444444,14801.816692074946
-35.375,-56.375,7,32.511527777777765,16197.079798937655
-45.875,-64.625,1,1.8887500000000002,3165.4553878973875
-44.125,-62.625,3,9.55125,16410.368438066027
-46.625,-63.125,1,5.868333333333333,10082.608257284037
-39.375,-60.875,2,6.319166666666667,3499.1384428944452
-41.125,-64.875,14,87.81638888888892,32072.158579210816
-39.875,-55.875,6,17.781944444444445,26344.709214117815
-47.875,-61.125,9,35.457083333333316,108416.19645115566
-39.625,-60.625,1,6.32125,5547.526441120074
-48.375,-61.375,5,9.993472222222223,18235.216944283762
-41.875,-64.875,1,5.092777777777778,2585.253315360668
-40.375,-57.625,4,61.908055555555556,85125.81044600034
-52.375,-64.875,3,17.92763888888889,19811.319958485503
-48.375,-66.125,2,1.9797222222222222,3445.2132484844587
-43.125,-59.875,4,21.769583333333323,27782.958358161886
-41.375,-61.875,2,17.813888888888886,18086.749079640995
-39.625,-54.875,2,17.356805555555553,21210.552191220006
-39.625,-54.625,1,0.7498611111111111,916.3534258927958
-41.875,-62.375,1,2.180416666666667,2396.244578619133
-46.375,-64.625,1,5.443333333333333,4177.52032550483
-46.625,-62.375,3,16.462361111111115,23875.550224204075
-52.125,-63.625,4,23.81208333333334,27103.60038933575
-44.625,-61.125,5,90.49041666666665,103735.53559485449
-40.625,-57.875,1,10.915416666666667,12378.784236746762
-47.875,-61.375,1,0.8320833333333333,943.6359934642624
-47.625,-65.125,1,3.08375,2020.0572292709412
-40.875,-59.875,1,1.1652777777777776,1597.943200564694
-43.375,-62.875,3,15.29763888888889,25536.720592660666
-45.375,-66.625,1,1.653194444444444,2759.717687137992
-46.375,-62.875,1,0.6147222222222223,911.3909414176502
-50.375,-63.875,1,3.2831944444444447,4867.684244051476
-52.875,-63.875,1,1.6055555555555552,2380.4065257090006
-45.125,-63.625,2,2.738055555555556,1884.9130981115263
-50.625,-65.125,3,8.780972222222223,21476.059086257337
-42.125,-63.875,2,11.15777777777779,15103.9583074084
-50.625,-68.875,1,0.25875,198.57931124758875
-54.125,-63.625,77,348.9326388888875,1251017.3376706094
-53.875,-63.125,23,91.80500000000016,335173.5603481489
-40.375,-60.375,1,5.223749999999999,7163.318440576723
-37.375,-54.625,1,1.5152777777777777,2077.897534941694
-54.375,-65.375,1,0.23472222222222222,1353.9155130530971
-44.375,-62.625,3,15.638194444444443,17186.13659020455
-44.125,-63.125,22,133.94236111111132,147200.60691455594
-43.125,-62.125,1,3.914027777777778,4301.456683232421
-46.375,-63.625,2,18.087638888888886,19878.038583231297
-46.125,-62.875,1,1.5638888888888889,1718.689977403111
-49.625,-63.875,13,90.38958333333342,231890.7250791428
-53.875,-62.875,1,3.223333333333333,3939.0128372143
-41.125,-57.625,1,7.542777777777779,9592.842168498266
-47.625,-61.625,1,5.894305555555556,9346.72620253673
-46.375,-61.625,2,25.315416666666664,40143.19686285193
-53.875,-66.375,3,5.076666666666669,4927.247086949397
-53.375,-66.375,1,2.7847222222222228,2702.760562851154
-50.625,-68.625,3,5.683888888888888,4414.89081844803
-43.625,-63.625,8,54.67361111111115,51851.83644959543
-41.625,-62.125,4,45.78625000000001,43423.16335783068
-43.125,-63.625,1,6.317916666666668,5991.840945651321
-46.125,-63.875,2,2.505694444444445,2376.372364758414
-53.125,-65.375,3,5.728333333333333,14695.801453836642
-46.125,-65.125,5,48.05777777777777,55976.94398252293
-41.875,-57.875,3,52.09749999999998,54135.82653395051
-41.375,-59.875,3,4.786111111111111,6317.310525507275
-42.125,-62.875,1,4.598472222222222,5822.722067224466
-47.875,-63.125,2,16.72472222222222,21196.2897299342
-47.375,-63.625,3,41.75388888888888,60867.74023751721
-40.875,-56.875,2,2.8179166666666666,4459.526469256466
-44.375,-61.875,10,262.0781944444444,372781.30123908055
-46.875,-65.125,1,8.270555555555555,9633.413079947964
-46.875,-66.375,1,2.4872222222222224,3840.0390469104896
-43.875,-62.625,21,706.2731944444446,1012516.0376633455
-46.125,-67.625,1,2.687222222222222,4148.820386398489
-44.375,-63.625,84,3111.8691666666678,3992929.8831630633
-42.125,-61.125,4,16.516666666666666,22698.57089458251
-41.125,-59.125,5,7.7062500000000025,8607.621296495008
-42.625,-62.875,2,1.5330555555555556,1726.2787360200543
-39.375,-56.125,104,2149.094583333342,4779276.800774678
-45.125,-61.875,78,1551.4327777777785,1850318.8057261477
-41.625,-62.125,16,313.29180555555564,518508.32667029824
-45.875,-61.375,5,24.822361111111114,28192.587864845118
-43.375,-60.625,1,2.5973611111111112,3561.7563520572526
-40.875,-64.625,1,9.558194444444444,4852.038505230877
-47.125,-61.875,9,44.32833333333333,50406.96591571279
-47.625,-62.875,34,171.92250000000018,194966.10572794016
-43.625,-63.375,23,155.66486111111115,178090.7059930462
-47.875,-61.375,2,7.476527777777779,9544.28434517339
-43.625,-59.625,64,882.3863888888883,942133.8175545098
-39.625,-58.625,7,62.369027777777774,69128.31797875545
-43.875,-59.625,10,28.66513888888889,40889.07196083281
-46.875,-65.875,4,22.987361111111117,45437.95818611152
-45.625,-64.375,6,51.738888888888894,68502.3969566545
-47.125,-62.875,46,614.2630555555558,833516.4077137224
-44.625,-60.625,20,53.50444444444444,71615.59603798707
-44.875,-61.125,27,194.27277777777778,242122.98214926146
-44.875,-60.875,35,276.75125000000014,380932.08506056503
-44.625,-61.125,11,199.40513888888893,227453.38173566287
-45.625,-64.875,2,1.6637499999999998,2160.994121400895
-43.125,-59.125,10,22.331249999999997,36814.946903099255
-40.625,-57.875,9,27.61486111111111,29599.473618081134
-39.375,-59.125,11,106.01625000000006,63890.5804204387
-47.375,-61.375,17,127.03458333333333,189137.04808581158
-47.375,-61.875,14,56.926805555555546,110107.0823696801
-40.625,-60.625,4,8.179722222222223,8187.885293350082
-46.375,-64.875,3,9.08388888888889,13810.094349395964
-51.875,-68.125,4,28.85583333333333,34221.49917581596
-40.375,-58.125,1,1.2234722222222223,1677.7451315583305
-46.625,-65.875,1,0.8208333333333333,1016.1273270905
-43.125,-61.125,1,1.0105555555555557,1385.7729114789888
-47.375,-64.375,1,4.182777777777778,3271.7993047022314
-39.875,-55.625,13,94.32472222222218,73781.48612687155
-41.375,-57.375,5,19.257638888888884,15063.46568579785
-38.875,-56.125,2,1.6131944444444446,2212.1704737257364
-37.625,-56.375,3,17.95375,11234.500258528766
-47.375,-63.625,3,17.46277777777778,20878.846568116503
-44.625,-61.375,5,31.47375000000001,35059.54965075447
-45.375,-61.625,21,129.67638888888894,158678.889696006
-47.125,-63.125,17,373.7111111111111,523789.4072814577
-52.875,-64.375,13,66.77486111111108,75901.68808578589
-52.375,-63.875,3,8.750972222222224,9938.42213879455
-51.125,-68.875,2,9.732916666666668,11045.697085435062
-39.375,-61.625,1,1.9509722222222219,1812.9520257530762
-41.125,-60.375,6,70.87958333333333,98470.03175133826
-42.875,-59.625,1,3.179027777777778,4390.907469266517
-41.875,-60.875,5,19.11430555555556,24116.235494750308
-47.875,-62.875,31,132.90930555555573,170578.31193837733
-44.375,-60.875,1,5.081805555555556,7019.044667438184
-45.875,-61.625,26,156.7779166666667,212208.0835969841
-52.125,-65.875,1,1.9291666666666667,2646.2666702785
-45.875,-67.375,3,3.4994444444444444,2718.1504511195526
-46.375,-65.625,21,70.92777777777776,50935.62462894002
-46.125,-66.875,7,9.516944444444446,7329.660335163005
-39.375,-56.625,7,47.173750000000005,66998.77320238636
-38.375,-57.125,1,0.20666666666666667,282.8623608577333
-49.375,-66.875,4,5.555416666666668,7326.109037637141
-48.125,-63.125,28,156.23569444444445,189064.49675354222
-48.125,-65.875,3,1.6256944444444443,2174.151772871829
-48.375,-63.625,1,3.924027777777779,4373.915963772603
-42.875,-59.125,3,5.798472222222222,9717.964334828144
-43.125,-63.625,3,22.856527777777764,39270.67578047103
-46.625,-63.875,1,4.727777777777778,8122.976073983444
-37.125,-55.375,8,26.44263888888889,15930.846792761999
-43.375,-59.875,6,28.447222222222226,26507.122599095805
-41.375,-57.625,3,5.21375,5388.8114442245105
-35.875,-56.875,9,56.54319444444444,27678.384407461872
-43.875,-64.875,1,0.9240277777777779,1426.6126747317112
-47.125,-61.625,8,18.028888888888893,41612.96252252368
-37.375,-55.125,5,41.498333333333335,54305.03156385811
-38.625,-56.125,3,36.914583333333326,42226.05537462203
-39.125,-55.875,7,47.62305555555558,72386.84742577276
-45.625,-65.125,1,0.08486111111111112,86.16095187635001
-40.375,-55.875,1,4.748055555555555,5802.270460746642
-43.625,-64.125,1,4.705694444444444,0
-45.625,-63.875,9,25.810833333333335,20337.79618671351
-37.875,-55.625,5,20.004444444444445,31694.557454909904
-37.125,-54.625,2,18.31138888888889,28940.791967931338
-42.125,-60.125,2,2.857638888888889,3045.503669926563
-47.875,-62.875,38,226.70611111111137,452616.2293057736
-42.375,-58.625,2,6.848055555555556,7766.135251835909
-42.125,-58.375,1,7.191805555555556,8155.969851038721
-42.875,-61.875,4,67.72819444444443,100290.15400361277
-44.625,-63.375,4,10.567500000000006,17640.58472179964
-41.875,-61.125,12,73.9211111111112,123398.30833074253
-44.625,-65.625,4,22.55805555555557,37656.710687186314
-45.875,-67.125,1,1.2305555555555556,2054.1963125298334
-44.875,-60.625,2,24.62125,31846.887628053028
-53.125,-64.625,1,2.4706944444444443,3663.066754830227
-48.875,-65.875,2,4.239861111111112,3253.908016347365
-55.125,-65.875,133,797.2054166666749,2845473.1648519207
-54.875,-64.875,9,14.032916666666665,50037.20157139539
-54.375,-64.375,3,3.0945833333333344,11004.541082334685
-53.625,-61.375,34,113.61138888888928,413824.67419676203
-41.875,-58.375,3,17.07194444444444,25310.969664973934
-46.875,-66.375,2,2.9141666666666666,2263.543132457154
-49.125,-66.125,2,4.701944444444445,6834.903602423633
-37.625,-54.875,2,3.021111111111111,4142.843921177977
-43.375,-63.125,6,33.24055555555554,36530.86231543884
-49.375,-66.375,2,4.432777777777777,10759.568539878512
-44.125,-62.625,8,63.69583333333335,60408.41029886681
-50.125,-64.125,1,0.9308333333333334,2388.014289196325
-47.375,-65.625,1,0.7441666666666666,1123.8796001984833
-41.625,-57.875,5,28.459444444444447,29572.926679726406
-40.125,-56.375,3,8.962916666666667,13076.96810323235
-44.875,-60.875,4,16.810694444444447,21729.36371603484
-47.375,-64.375,1,1.7365277777777774,2524.2748195516833
-41.875,-58.375,42,394.7190277777778,549418.1757931181
-41.375,-58.125,21,197.98833333333334,206517.77323217242
-39.375,-55.875,57,564.3584722222222,528474.5498760054
-42.875,-62.375,5,22.355555555555554,25400.254606230283
-44.125,-63.375,78,2784.7033333333347,4119071.26763908
-46.625,-64.875,11,67.18458333333334,76681.5051367077
-44.375,-62.625,36,484.80375,699463.3454165646
-43.375,-63.625,56,2195.4781944444458,3187802.0578627875
-45.625,-63.375,31,515.8731944444444,786172.4951058181
-45.625,-63.125,29,1067.7037500000001,1682382.3083825626
-42.125,-63.875,2,24.25444444444444,34505.904953613266
-43.375,-65.125,15,82.88875,0
-39.125,-55.625,37,218.55055555555552,198525.03167247775
-40.375,-58.375,11,57.780833333333334,47646.35394023741
-39.625,-58.125,3,21.492083333333333,32076.417677376965
-38.875,-56.875,5,68.01361111111112,114206.35936365949
-41.875,-60.375,89,1673.2863888888892,2579653.7085350086
-40.875,-64.875,5,39.42916666666666,20015.47844708574
-47.625,-62.625,12,71.52375,81195.25944872148
-44.625,-61.125,4,55.12402777777778,83655.70620626042
-43.625,-62.875,8,59.56083333333334,51659.995122145585
-45.625,-60.875,1,4.308888888888888,4880.294586431443
-42.875,-59.875,27,277.3213888888889,302119.36162610975
-43.875,-59.875,78,1082.066805555556,1185803.893899882
-39.375,-58.125,3,20.059861111111115,27432.416124056803
-34.875,-57.625,1,1.6169444444444445,1683.4736038843891
-37.375,-56.875,12,104.13180555555557,65160.13626317376
-47.375,-65.625,1,1.769861111111111,2588.9364846837852
-47.625,-62.875,40,159.98847222222224,282487.9598348234
-43.875,-60.375,2,3.136527777777778,4027.815879510944
-44.375,-60.875,27,234.61166666666665,348230.58660603774
-44.125,-61.375,39,292.62861111111107,452065.30517611984
-41.125,-60.125,48,307.9918055555556,440518.77597838384
-41.125,-58.625,11,57.4863888888889,63209.95949891234
-42.125,-61.125,10,38.46791666666667,49083.60473279143
-37.875,-55.125,22,198.2794444444444,161952.467904483
-38.875,-57.125,5,31.119861111111113,34169.09903322115
-47.625,-61.625,15,81.86402777777779,130470.87015889224
-44.625,-63.875,14,116.61666666666673,150271.41105625348
-44.125,-62.625,9,38.09999999999999,45758.72497706381
-49.125,-64.625,1,4.215833333333333,10247.798543608034
-40.875,-60.875,14,44.38888888888888,41952.904288864935
-52.375,-67.375,2,9.961666666666666,11603.192714216897
-44.875,-60.125,4,35.07805555555555,39908.2457216418
-48.125,-61.875,4,9.372361111111111,16541.333550877294
-41.625,-59.875,2,1.8743055555555557,2358.8184193664347
-41.875,-59.625,1,0.4081944444444444,559.756265370636
-45.375,-65.875,1,0.6956944444444444,954.004468608886
-46.875,-65.125,2,1.7843055555555556,2445.203878536391
-46.875,-63.375,1,3.348472222222222,4591.75359027583
-45.625,-66.375,1,0.9656944444444445,1324.2549551282862
-41.375,-58.875,1,0.4683333333333333,642.2246093330333
-37.625,-55.125,14,274.49291666666664,376144.15904494014
-54.875,-66.875,4,52.33222222222228,40934.64615544443
-55.625,-65.125,1,4.870277777777779,3809.566822243607
-40.875,-56.875,9,36.01083333333332,32371.50859778597
-37.875,-57.125,1,1.4912500000000002,2281.287403637663
-46.875,-62.375,4,9.200277777777778,10789.99966010163
-47.625,-63.375,22,102.66986111111106,116316.87621708456
-44.375,-61.875,1,8.576666666666666,10113.287054094168
-46.375,-62.125,6,75.68555555555555,99042.53699022719
-48.875,-61.875,1,8.341250000000004,11521.02450442306
-46.375,-62.125,3,42.40666666666667,58572.545579807236
-42.375,-60.625,3,13.482777777777777,18622.558149614073
-42.875,-64.375,1,1.4055555555555554,2346.3280680363328
-47.625,-63.875,36,197.5377777777779,255920.35578581083
-38.875,-56.875,3,14.64944444444445,20233.970738274067
-44.125,-60.375,4,11.03666666666667,12302.016003441275
-42.625,-61.875,1,7.880972222222219,9214.98999569808
-43.125,-62.625,2,14.684444444444443,17170.090800013517
-42.375,-61.875,1,4.576111111111115,4252.377258098696
-46.125,-66.625,10,14.070138888888886,9438.893447772329
-40.375,-57.375,4,54.23902777777774,85836.5979742966
-39.875,-56.625,3,41.22986111111111,58108.18783157076
-41.625,-60.125,1,0.15541666666666668,225.91886131955
-48.375,-60.875,19,138.57319444444454,167481.17977420613
-43.125,-59.375,15,153.62222222222218,257463.5558089241
-44.125,-61.875,2,21.284861111111105,36570.33508560625
-36.875,-54.625,2,17.63722222222222,20394.28063057392
-43.875,-64.375,1,5.101111111111111,8764.414372657578
-49.875,-64.375,2,6.337638888888889,11522.834134935507
-42.875,-59.375,7,51.464166666666664,53892.609850405024
-46.625,-63.375,1,0.31375,485.8022389781875
-45.625,-60.625,1,1.8854166666666665,1973.7908607890622
-44.875,-60.875,7,87.16027777777776,97548.0300474979
-42.375,-59.625,4,41.171944444444435,45733.2183124094
-51.375,-68.625,3,17.405277777777776,19308.57891934106
-45.625,-64.125,1,4.0569444444444445,4119.0857680985
-55.125,-65.625,29,104.10194444444448,564110.2380357224
-45.375,-62.375,2,11.390555555555556,10958.754035106012
-45.875,-62.125,2,14.330138888888893,13786.90149100294
-45.625,-60.875,3,19.92736111111111,29741.107378666653
-48.875,-60.875,2,6.449583333333334,10765.213019393894
-51.875,-63.625,1,5.692083333333336,6478.893505025731
-45.125,-61.625,3,30.980972222222224,35134.414223021
-43.375,-59.375,1,5.029444444444445,5703.713335891816
-41.375,-58.125,1,6.391250000000001,10134.741621200612
-44.125,-61.625,1,0.5266666666666666,879.1774737147999
-43.375,-63.875,10,62.9363888888889,105061.24440771907
-43.375,-63.625,17,61.84638888888897,103241.68090199331
-49.125,-65.875,1,0.3597222222222222,543.2714006185278
-48.625,-61.625,1,5.515555555555557,5878.155127102002
-46.625,-64.375,2,3.897916666666667,3783.1907828637204
-41.625,-61.875,1,1.2095833333333335,1637.377675005225
-49.375,-66.875,2,2.7816666666666667,2134.807539273595
-45.625,-63.625,6,12.824444444444447,9842.200366804804
-49.125,-67.375,1,0.6590277777777778,505.7750036874979
-43.375,-63.875,8,73.60263888888889,80888.17477220489
-54.625,-62.375,6,6.6584722222222235,23491.798697953367
-38.625,-57.125,1,0.8527777777777777,1169.4125448709444
-41.625,-59.875,2,9.321805555555555,24013.722340226286
-54.375,-63.875,4,4.93736111111111,28479.49264705596
-53.125,-64.875,7,27.99083333333333,71809.32136062243
-51.625,-68.125,5,11.252500000000001,10921.309490327914
-41.875,-61.375,7,46.70666666666666,44296.07614876544
-43.375,-62.875,6,29.593888888888888,28066.510614337534
-42.125,-62.875,2,4.897500000000001,6797.046251606716
-44.125,-64.125,7,27.046527777777776,30059.681319161144
-43.875,-59.875,7,70.40930555555556,91432.47300406659
-45.125,-60.625,3,18.888194444444444,23148.540831675105
-47.125,-63.375,9,172.60055555555564,247453.43705909618
-47.375,-63.375,6,91.52736111111116,130376.48988169627
-42.125,-58.625,31,225.35347222222225,321565.336132568
-39.125,-55.625,32,249.6673611111112,206318.25935521763
-38.875,-56.375,3,18.5025,22151.99662327135
-40.625,-59.625,46,640.7305555555557,760709.3421545567
-45.625,-63.375,25,333.5040277777777,499114.7288862084
-43.375,-64.875,14,213.14625,372392.677976205
-44.875,-63.375,35,472.23027777777764,661040.9908646413
-46.375,-64.125,19,337.7308333333334,476946.73708886636
-46.375,-65.125,6,40.059027777777786,46660.1257403102
-46.375,-67.625,1,0.1776388888888889,274.2578702813556
-41.625,-62.125,27,684.2070833333333,1199462.6597979837
-43.625,-63.625,64,1967.8936111111116,2658475.9727761266
