year,mmsi,on_fishing_list,on_fishing_list_nn,flag_country_name,flag_iso3,known_label,inferred_label_allyears,inferred_sublabel_allyears,length,tonnage,engine_power,days,hours,fishing_days,fishing_hours,fishing_kwh
2014,701045000,TRUE,TRUE,Argentina,ARG,NA,drifting_longlines,drifting_longlines,49.4540349128,750.767369303,1138.22885675,296,6962.863611111101,148,2881.3433333333332,3279628.128204235
2016,224978000,FALSE,TRUE,Spain,ESP,NA,trawlers,trawlers,69.0113567541,2126.53382269,2393.45090429,122,2699.483611111118,112,2140.529861111113,5123253.131736146
2015,224978000,FALSE,TRUE,Spain,ESP,NA,trawlers,trawlers,69.0113567541,2126.53382269,2393.45090429,159,3479.747500000011,150,2736.5829166666736,6549876.856560404
2016,770576159,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,27.5034371751,163.845528637,463.980899142,54,855.7733333333315,51,730.3551388888881,338870.83403464715
2014,701000663,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,52.8403394561,716.032264495,1155.9549494,157,3712.6002777777703,76,1146.8579166666661,1325716.0850294065
2016,701006074,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,52.4256134964,839.82275719,2026.15282475,246,5870.499444444233,137,1655.5906944444073,3354479.7621780857
2015,412424547,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,55.3802394833,965,1192.1095104,34,365.2995833333333,20,185.30305555555555,220901.53483395735
2015,272364000,TRUE,TRUE,Ukraine,UKR,drifting_longlines,drifting_longlines,drifting_longlines,55.46,871,1800.25505691,25,478.2719444444444,7,41.10277777777772,73995.48354749235
2015,200006169,TRUE,TRUE,Invalid MMSI,NA,NA,squid_jigger,squid_jigger,57.4290783748,1164.62276241,1266.0193027,15,142.3998611111111,13,105.47208333333334,133529.69339598296
2015,770576185,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,30.2175683699,193.678665833,494.019042901,65,989.5877777777783,63,854.4345833333338,422106.955079848
2014,701000648,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,42.0151716222,487.535511606,1058.45996025,213,5416.070416666656,34,284.73805555555555,301383.83096499555
2016,701094000,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,45.1036521015,714.615015039,1629.15298273,336,8017.030277777269,132,1838.7951388888737,2995678.5851502353
2014,701023000,TRUE,TRUE,Argentina,ARG,NA,drifting_longlines,drifting_longlines,47.9094317006,601.855062909,1132.61091485,352,8428.732361111119,241,4580.398194444444,5187808.989387013
2016,412329404,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,55.9859055823,1066,1140.03438397,15,78.67208333333335,14,73.23347222222223,83488.6763908452
2016,701000612,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,41.4709449621,608.942078205,1266.22969235,204,4880.535277777608,157,2906.404722222188,3680175.9572639996
2016,701007038,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,28.2477749414,274.736974277,788.176117447,162,3834.3513888888847,67,1015.2276388888904,800178.1787443275
2016,701006058,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,42.1202506862,572.287409892,1247.90337622,358,8563.474444444084,163,2737.1212499999724,3415662.848998475
2014,416525000,FALSE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,69.403878922,1416.02033111,2060.77351896,80,1886.0791666666637,51,665.2644444444445,1370959.3502167487
2016,701100000,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,51.5164185372,1006.95995034,1818.76312197,237,5673.049166666065,155,2357.667499999935,4288038.702866916
2015,701000696,FALSE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,36.4358338414,507.081814387,904.803772714,221,5283.039999999976,141,2572.7441666666523,2327828.628227933
2015,441142000,TRUE,TRUE,South Korea,KOR,unknown,squid_jigger,squid_jigger,64.03,1096,1323,121,2797.023749999947,75,1128.3131944444397,1492758.3562499955
2016,701096000,FALSE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,47.4847425522,766.481609159,1711.20574113,232,5540.726666666079,180,2848.911388888835,4875073.5246374905
2016,770576153,TRUE,TRUE,Uruguay,URY,NA,trawlers,trawlers,31.2007857146,186.410692809,462.578141202,42,674.8890277777779,41,615.5723611111104,284750.3185781043
2016,701000941,FALSE,TRUE,Argentina,ARG,NA,trawlers,trawlers,35.8540358734,477.585102549,1041.08150689,228,5428.224722222182,168,3239.992916666628,3373096.707996254
2016,412420317,TRUE,TRUE,China,CHN,squid_jigger,squid_jigger,squid_jigger,54.7158938964,1305,1110.28225195,13,126.32194444444445,8,38.700833333333335,42968.848385674966
2015,900028534,TRUE,TRUE,Invalid MMSI,NA,NA,squid_jigger,squid_jigger,63.8069144877,721.734300903,1782.62361083,1,6.647361111111111,1,6.647361111111111,11849.74286637981
2016,900028621,TRUE,TRUE,Invalid MMSI,NA,NA,trawlers,trawlers,60.317702458,677.364408873,2159.01441322,3,58.849999999999994,1,11.084027777777777,23930.57572875306
2016,725011900,TRUE,TRUE,Chile,CHL,unknown,trawlers,trawlers,97.62,4991,5587.23,4,6.301111111111119,2,0.7136111111111112,3987.1094083333337
2014,701000942,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,50.4897256847,790.09881345,1171.06896409,107,2291.6388888888882,14,154.53763888888892,180974.23268652556
2015,412440155,TRUE,TRUE,China,CHN,NA,squid_jigger,squid_jigger,57.8220242869,911.35403429,1287.59252144,15,158.27513888888888,7,51.50958333333333,66323.35428249047
2016,701000584,FALSE,TRUE,Argentina,ARG,NA,drifting_longlines,drifting_longlines,19.0596627959,50.1515074637,194.314280598,102,1582.1344444444446,89,827.2281944444446,160742.25149385477
2015,701000663,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,52.8403394561,716.032264495,1155.9549494,79,1813.786944444449,42,750.6072222222224,867668.1335831654
2016,224724000,TRUE,TRUE,Spain,ESP,trawlers,trawlers,trawlers,57.48,1108,1302.43,11,24.246666666666666,7,7.481111111111112,9743.623544444446
2016,412206008,TRUE,TRUE,China,CHN,squid_jigger,squid_jigger,squid_jigger,60.9552386425,921,1198.42121214,13,125.76625000000001,8,46.6375,55891.36928117924
2015,200006639,TRUE,FALSE,Invalid MMSI,NA,NA,NA,NA,NA,NA,NA,10,73.93708333333333,6,32.62361111111111,0
2016,701109983,TRUE,FALSE,Argentina,ARG,NA,NA,NA,NA,NA,NA,51,921.5161111111108,41,425.47111111111127,0
2016,224004000,TRUE,TRUE,Spain,ESP,trawlers,trawlers,trawlers,55.8,859,1066.96,118,2751.2113888889257,110,2073.6862500000216,2212540.2812999804
2015,225344000,TRUE,TRUE,Spain,ESP,trawlers,trawlers,trawlers,64.98,1083,1300.96,157,3601.548055555502,147,2898.853055555526,3771291.871155587
2016,412690730,TRUE,TRUE,China,CHN,NA,squid_jigger,squid_jigger,58.3763621267,949.514352503,1294.74564745,8,95.50805555555554,5,40.87430555555556,52921.829210596916
2014,701000960,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,38.7739431524,610.576411226,1315.75726753,282,6643.2754166666755,176,3327.9283333333337,4378745.890402332
2014,770576065,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,40.480566258,575.258045049,1242.86206887,48,947.2405555555564,38,621.7597222222219,772761.574701147
2014,412331034,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,61.14,989,1470,19,206.83347222222213,4,26.769583333333333,39351.28750000001
2016,701006069,TRUE,TRUE,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,60.0322539502,913.799205515,1368.68884286,214,5079.101944444373,88,1608.4768055555448,2201504.2577628777
2014,701000916,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,41.8255820904,763.667529548,1551.33719191,317,7535.775138888878,181,3266.253333333334,5067060.274200009
2015,701097000,FALSE,TRUE,Argentina,ARG,motor_passenger,trawlers,trawlers,46.393406708,916.928118592,1669.32431718,284,6757.333888888669,196,3091.160972222152,5160150.179248393
2016,206000000,FALSE,TRUE,Belarus,BLR,NA,trawlers,trawlers,59.7742263559,1004.4406713,1746.52519555,2,6.0593055555555555,2,6.0593055555555555,10582.729820313869
2014,701006300,FALSE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,57.1309720445,1315.2759131,2655.66828683,160,3506.2475000000004,91,1560.6638888888892,4144605.596123001
2015,770576130,FALSE,TRUE,Uruguay,URY,NA,trawlers,trawlers,35.6246116829,308.427488748,472.543427549,8,90.77486111111111,7,81.20680555555555,38373.742237527396
2015,770576120,TRUE,TRUE,Uruguay,URY,NA,trawlers,trawlers,28.7777728331,148.455807119,421.173845723,100,1768.5879166666705,96,1641.8838888888906,691518.5517139719
2016,701000834,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,51.2957918681,1055.93418647,1754.96842551,173,4138.4386111109825,62,1029.4693055555467,1806686.1262817117
2016,701000822,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,36.9986312774,434.8013051,1113.24520434,229,5246.436805555554,47,677.6244444444444,754362.1631213347
2016,412354049,TRUE,FALSE,China,CHN,unknown,NA,NA,NA,949,NA,10,86.13444444444444,1,6.700694444444444,0
2016,416248800,FALSE,TRUE,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,63.931852335,1286.23878698,2151.75988766,28,539.5679166666661,22,321.2104166666656,691167.6900818889
2015,413236000,TRUE,TRUE,China,CHN,trawlers,trawlers,trawlers,115.15,7847,5296,16,267.10666666666634,2,18.029444444444444,95483.93777777776
2015,701000651,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,50.2643117129,855.584664503,1889.02425107,261,6205.263333333223,122,1540.8983333333422,2910794.320100021
2015,770576047,TRUE,TRUE,Uruguay,URY,NA,trawlers,trawlers,30.3306486367,183.232196022,475.805825046,15,170.63638888888883,13,134.16499999999994,63836.48851729657
2015,701000949,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,39.7784722987,677.683364272,1692.97938385,275,6557.624722222064,177,3132.3362499999726,5302980.6945360275
2015,701000764,FALSE,TRUE,Argentina,ARG,NA,trawlers,trawlers,47.0916544456,827.026234862,1906.063122,331,7857.664166666641,168,3145.1987499999846,5994947.348735534
2016,412420947,TRUE,TRUE,China,CHN,NA,squid_jigger,squid_jigger,62.8527602167,1021.54086466,1624.89030137,10,101.58819444444444,3,16.255833333333335,26413.945924020492
2016,412329653,TRUE,TRUE,China,CHN,unknown_fishing,squid_jigger,squid_jigger,61.45,1100,1324,19,136.19208333333336,12,54.35069444444445,71960.31944444445
2016,412329686,TRUE,TRUE,China,CHN,unknown,trawlers,trawlers,65.1137333808,1617,2680.54230174,1,1.8394444444444444,1,1.8394444444444444,4930.708645033967
2014,412217999,TRUE,TRUE,China,CHN,trawlers,trawlers,trawlers,110,5306,4946.68257215,12,238.87902777777785,3,14.286944444444444,70672.9790926086
2015,441303000,TRUE,TRUE,South Korea,KOR,NA,squid_jigger,squid_jigger,54.0987595458,769.168686776,1108.8722941,129,3049.087361111031,93,1411.6137499999772,1565299.3773456204
2016,224820000,TRUE,TRUE,Spain,ESP,trawlers,trawlers,trawlers,50.3,825,1194.88,58,1341.2070833333416,50,975.7041666666721,1165849.3946666506
2014,770576130,FALSE,TRUE,Uruguay,URY,NA,trawlers,trawlers,35.6246116829,308.427488748,472.543427549,4,35.81791666666667,2,11.957083333333333,5650.2411418223555
2015,701000884,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,47.3899050697,557.282103828,940.867798471,224,5311.640555555506,82,1401.7523611111005,1318863.6580001174
2014,416191500,FALSE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,67.1521411808,1117.24643863,1866.17991024,72,1706.0143055555563,43,535.5201388888887,999376.924723379
2014,701006182,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,45.8950559771,873.250849403,1222.03086987,353,8317.230972222196,227,4275.719861111113,5225061.661194051
2014,440683000,TRUE,TRUE,South Korea,KOR,unknown,squid_jigger,squid_jigger,49.68,631,992,107,2426.252499999998,61,749.2716666666666,743277.4933333338
2016,701000666,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,53.098586234,988.594916175,2110.13794124,264,6282.60277777769,196,3478.985694444434,7341139.710878393
2014,441404000,TRUE,TRUE,South Korea,KOR,NA,squid_jigger,squid_jigger,60.6909920574,746.595814856,1266.9151172,111,2635.928194444445,48,707.4323611111115,896256.7526881562
2016,416191500,FALSE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,67.1521411808,1117.24643863,1866.17991024,15,281.00208333333325,4,45.19375000000002,84339.66831840902
2016,224754000,TRUE,TRUE,Spain,ESP,trawlers,trawlers,trawlers,53.75,1021,1361.3,36,561.7420833333384,24,442.73208333333656,602691.1850416492
2016,441007000,TRUE,TRUE,South Korea,KOR,NA,squid_jigger,squid_jigger,56.6313525637,769.889635795,1436.17741041,6,111.59652777777782,3,7.585000000000002,10893.40565795985
2016,701031000,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,63.4479073501,2005.64223198,2427.27451708,284,6805.559305554833,221,4462.2552777775345,10831118.524456432
2015,770576321,TRUE,TRUE,Uruguay,URY,drifting_longlines,drifting_longlines,drifting_longlines,50,852,1434.3002867,18,380.3866666666665,1,1.5359722222222223,2203.045398696569
2015,224559000,TRUE,TRUE,Spain,ESP,trawlers,trawlers,trawlers,55.8,863,1066.96,100,2064.961250000001,78,1344.1505555555552,1434154.8767555552
2014,770576184,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,29.8609933404,192.316076762,469.289698487,83,1287.3584722222224,82,1191.4191666666666,559120.7414966328
2015,412420649,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,58.208651602,732,988.814578342,24,325.77250000000004,8,70.24402777777777,69458.31870812707
2014,416018800,TRUE,FALSE,Taiwan,TWN,NA,cargo_or_tanker,cargo,77.656735056,1380.71999129,2301.98502121,77,1758.0143055555554,30,407.2531944444444,937490.7534510347
2015,701000945,TRUE,TRUE,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,60.0052634826,999.463118899,1582.56151504,129,3011.7845833333126,86,1340.3180555555602,2121135.7726354725
2015,701000932,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,46.1080622561,824.869410268,1735.23107946,255,6063.1033333332925,200,3875.5970833333195,6725056.510464556
2016,412440155,FALSE,TRUE,China,CHN,NA,squid_jigger,squid_jigger,57.8220242869,911.35403429,1287.59252144,8,135.3026388888889,1,7.454861111111111,9598.823415040555
2014,701000907,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,51.0275527625,733.781579637,1060.52995811,203,4839.69722222222,68,1054.4266666666665,1118251.0686300665
2016,701000623,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,56.7212121398,811.246320843,1392.18420216,120,2735.820277777784,74,966.5699999999996,1345643.484281789
2014,701000636,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,38.5645356911,519.696855509,914.759667145,249,5123.440694444445,70,1210.725,1107522.3980041295
2015,416174500,TRUE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,65.3762272616,1114.3514413,1838.08826389,85,2026.2597222221566,37,199.623055555555,366924.79561852623
2015,740366000,TRUE,TRUE,Falkland Islands,FLK,NA,trawlers,trawlers,73.8465562786,2581.40891119,3000.86816482,137,3241.7431944443897,122,2227.439166666653,6684251.284323256
2015,701000639,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,30.3457948631,367.686916984,723.124173444,197,4702.6905555554695,147,2685.7726388888514,1942147.1195550642
2014,412420458,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,65.79,1322,882,7,89.10152777777778,2,6.082638888888889,5364.8875
2014,701000947,TRUE,TRUE,Argentina,ARG,NA,fixed_gear,drifting_longlines,31.3024280742,388.639791235,767.456275353,89,2128.793611111112,67,1368.8074999999992,1050499.9056252535
2015,412420384,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,60.1794244472,949,1593.5152913,38,191.6518055555556,23,73.53069444444442,117172.28597713013
2016,770576047,TRUE,TRUE,Uruguay,URY,NA,trawlers,trawlers,30.3306486367,183.232196022,475.805825046,23,273.1197222222224,23,270.5766666666668,128741.95412152991
2016,412420799,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,56.1018900085,731,1155.19724689,10,121.18819444444443,7,55.023194444444435,63562.64273731537
2016,740349000,TRUE,TRUE,Falkland Islands,FLK,NA,trawlers,trawlers,51.128934326,1005.82468866,1470.72547922,222,5237.592083333235,194,3637.294583333294,5349461.819137243
2015,770576159,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,27.5034371751,163.845528637,463.980899142,99,1491.6299999999985,96,1316.8051388888834,610972.4323364729
2015,701006568,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,63.2561294618,1445.29065215,2088.37928818,119,2778.1658333333344,68,1048.3272222222226,2189304.858124164
2014,701006020,FALSE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,34.7820227113,491.472189997,965.81142576,294,6865.5418055554965,146,2730.684027777779,2637325.834168115
2016,412329657,TRUE,FALSE,China,CHN,pole_and_line,reefer,reefer,80.6426261961,1655,2100,15,77.42958333333348,10,33.68527777777779,70739.08333333336
2015,412420647,FALSE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,59.0081454307,955,1184.4249814,12,183.51375,5,28.88402777777778,34210.96406345152
2015,416004693,FALSE,TRUE,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,83.0700352858,1981.40418875,3022.9250353,88,2098.293749999993,76,1213.8666666666647,3669427.9361828207
2014,412270039,TRUE,TRUE,China,CHN,trawlers,trawlers,trawlers,119.52,7765,5294,8,84.72486111111111,4,4.473194444444444,23681.091388888883
2016,441410000,TRUE,TRUE,South Korea,KOR,unknown,squid_jigger,squid_jigger,49.21,430.14,1119,11,183.52625000000006,6,89.98944444444452,100698.18833333322
2016,412368626,TRUE,TRUE,China,CHN,NA,squid_jigger,squid_jigger,64.4752872045,1211.59307651,1614.92134155,2,2.644305555555556,1,0.8098611111111111,1307.8619920247293
2015,770576080,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,38.2433423816,529.116043496,1137.95030662,4,39.44069444444446,4,39.22847222222224,44640.051993511915
2014,701000686,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,42.0541611209,633.467124948,1380.10633466,272,6507.221944444327,177,2818.6168055555495,3889990.9083263585
2016,701000691,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,54.6966666924,750.035212932,1106.79209775,218,5178.002499999981,97,1518.439305555559,1680596.6243018748
2015,416004564,FALSE,TRUE,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,73.0151927269,1658.67769995,2260.32879563,90,2123.0356944443915,69,1062.7909722222278,2402257.038249492
2015,412329463,FALSE,TRUE,China,CHN,NA,squid_jigger,squid_jigger,62.5700444594,1291.57568089,1921.50611559,19,152.3323611111112,11,40.483888888888885,77790.04008286606
2016,412121186,TRUE,FALSE,China,CHN,NA,NA,NA,NA,NA,NA,3,26.410555555555554,3,19.80125000000001,0
2016,416242500,FALSE,TRUE,Taiwan,TWN,unknown,squid_jigger,squid_jigger,74.55,998,1764,15,287.4916666666668,12,168.875555555556,297896.48000000045
2014,740356000,TRUE,TRUE,Falkland Islands,FLK,unknown_fishing,trawlers,trawlers,84.218932152,3324.25706661,3754.11378296,145,3427.356527777789,123,2275.9543055555596,8544191.427873269
2014,701000901,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,47.4149923559,806.260114749,1245.49456659,364,8672.353611111088,213,4127.320972222219,5140555.84547573
2014,412329692,TRUE,TRUE,China,CHN,unknown,trawlers,trawlers,75.3316251164,1617,3514.50631671,34,120.84972222222224,31,116.66333333333334,410014.0219284443
2015,412439588,FALSE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,59.62,955,882,25,219.25166666666664,22,182.1975,160698.195
2015,412420809,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,54.9144040074,731,1135.06954644,24,283.3069444444445,14,101.46805555555558,115173.29979759318
